class, amount
nehee020101, 1
nehee030001, 1
nehee030002, 13
nehee040002, 1
nehee050002, 2
nehee060002, 2
neheee010001, 2
neheee020001, 1
neheee020002, 4
neheee020101, 1
neheee030001, 1
neheee030002, 4
neheee040002, 2
neheee050002, 2
neheh000001, 1
neheh010002, 3
neheh020001, 1
neheh020002, 4
neheh030001, 1
neheh030002, 1
neheh050002, 2
nh5ee030001, 1
nh5eej030001, 1
nh5eh010001, 1
nh5eh020001, 1
nh5ejb010002, 1
nh5ek010001, 1
nh5ek020002, 1
nh5ka020002, 1
nh5n5010001, 2
nh5n5020001, 1
nh5qe020001, 1
nh8ee010001, 1
nhe5h020002, 1
nhe5n010001, 1
nhe5q000002, 1
nhe5q010002, 1
nhe8n020001, 4
nhee000001, 1
nhee5010001, 1
nhee8030101, 1
nheee010002, 3
nheee010101, 2
nheee020001, 5
nheee020002, 1
nheee020101, 1
nheee030002, 1
nheee040101, 1
nheeh010001, 4
nheeh010101, 1
nheeh020001, 8
nheeh020101, 1
nheeh050002, 1
nhegh010001, 1
nheh5000001, 2
nheh5020001, 2
nheh5030001, 1
nheh5e050001, 1
nheh5e060001, 1
nhehe000002, 1
nhehe010001, 4
nhehe020001, 5
nhehe030001, 2
nhehe060101, 1
nhehh000002, 1
nhh5q010101, 1
nhheh010001, 1
nhhhe030101, 1
oggf7030001, 1
p7glc020001, 1
p7glc030001, 1
pgggg030001, 1
phh8020001, 1
phhg010001, 1
phhg050001, 1
phhh020101, 1
q5egc020001, 1
q5egpg030001, 1
q5hpg020002, 1
q5hpg030002, 1
q5pgf030001, 1
q5qgh030101, 1
q5qh040101, 1
q8eeae030101, 1
q8egac030101, 1
q8gg030101, 1
q8n8p010001, 1
q8n8p020001, 1
q8og040002, 1
qe7qe020101, 1
qe8eg050002, 1
qeehe010001, 1
qeh5h010001, 1
qeh5n050101, 1
qeh5p020001, 1
qeh5q020001, 1
qeh7e020001, 1
qeh7gb010001, 1
qeh8e010101, 1
qehe8010101, 1
qehee010001, 1
qeheh010001, 2
qeheh020001, 1
qehgh020001, 1
qehh000101, 1
qehh010101, 1
qehh020001, 1
qehh020101, 1
qehhe010001, 3
qehhe020001, 1
qehhe020101, 1
qh5hg020001, 1
qh5hg030002, 1
qh5hp040100, 1
qh5n020101, 1
qh5q050101, 1
qhe8030101, 1
qheh000001, 1
qheh010001, 2
qheh020101, 1
qheh040101, 3
qhh020101, 1
qhhe030001, 1
qhhe040101, 2
qhhh010001, 1
qhhh020101, 1
qhhh030101, 2
